Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7981,0.7984,0.8205,0.8205
2,0.6763,0.6105,0.6763,0.6049
3,0.7917,0.7919,0.8269,0.8269
4,0.7981,0.7966,0.8013,0.8010
5,0.8013,0.8009,0.8301,0.8305
6,0.8045,0.8057,0.8269,0.8279
7,0.7853,0.7857,0.8205,0.8210
8,0.7532,0.7560,0.7981,0.7987
9,0.8077,0.8064,0.8365,0.8366
10,0.8045,0.8042,0.8173,0.8176
