Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.5417,0.4899,0.5449,0.4871
2,0.5481,0.4951,0.5192,0.4648
3,0.6506,0.6488,0.6571,0.6554
4,0.6186,0.6145,0.6378,0.6342
5,0.5994,0.5424,0.5545,0.4949
6,0.6282,0.6282,0.6186,0.6177
7,0.6154,0.6053,0.6090,0.6002
8,0.5577,0.5525,0.6154,0.6119
9,0.5641,0.5079,0.5385,0.4761
10,0.6154,0.6106,0.6442,0.6357
