Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.6827,0.6209,0.5449,0.4871
2,0.6635,0.5994,0.5192,0.4648
3,0.7981,0.7989,0.6571,0.6554
4,0.7949,0.7946,0.6378,0.6342
5,0.6827,0.6208,0.5545,0.4949
6,0.8173,0.8185,0.6186,0.6177
7,0.7853,0.7853,0.6090,0.6002
8,0.7660,0.7683,0.6154,0.6119
9,0.6795,0.6166,0.5385,0.4761
10,0.8045,0.8054,0.6442,0.6357
