Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.6827,0.6209,0.5449,0.4869
2,0.8013,0.8025,0.5897,0.5869
3,0.6859,0.6226,0.5769,0.5157
4,0.7981,0.7980,0.6442,0.6408
5,0.6859,0.6237,0.5481,0.4892
6,0.8173,0.8185,0.6090,0.6067
7,0.7853,0.7856,0.6154,0.6095
8,0.7660,0.7679,0.6122,0.6049
9,0.8173,0.8169,0.6058,0.5909
10,0.7949,0.7957,0.6314,0.6227
