Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.9116,0.9106,0.8415,0.8403
2,0.9116,0.9109,0.8476,0.8474
3,0.9116,0.9110,0.8567,0.8543
4,0.9085,0.9083,0.8445,0.8445
5,0.9146,0.9142,0.8445,0.8445
6,0.9085,0.9082,0.8598,0.8598
7,0.8933,0.8927,0.8537,0.8533
8,0.9055,0.9038,0.8445,0.8432
9,0.9238,0.9235,0.8720,0.8722
10,0.9116,0.9119,0.8537,0.8538
