Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.9024,0.9023,0.8811,0.8809
2,0.9146,0.9138,0.8750,0.8744
3,0.9116,0.9110,0.8659,0.8654
4,0.9055,0.9049,0.8720,0.8720
5,0.9085,0.9077,0.8720,0.8715
6,0.9085,0.9083,0.8750,0.8748
7,0.8994,0.8985,0.8659,0.8663
8,0.9055,0.9038,0.8689,0.8686
9,0.9238,0.9238,0.8750,0.8753
10,0.9177,0.9178,0.8628,0.8621
