Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8628,0.8625,0.8476,0.8476
2,0.8354,0.8350,0.8445,0.8438
3,0.8567,0.8556,0.8323,0.8309
4,0.8750,0.8743,0.8140,0.8139
5,0.8720,0.8720,0.8323,0.8314
6,0.8628,0.8624,0.8354,0.8347
7,0.8415,0.8406,0.8293,0.8286
8,0.8689,0.8673,0.8384,0.8369
9,0.8659,0.8659,0.8323,0.8339
10,0.8537,0.8544,0.8445,0.8453
