Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.6731,0.6120,0.5577,0.4985
2,0.6667,0.6036,0.5160,0.4608
3,0.7788,0.7769,0.6218,0.6047
4,0.7981,0.7989,0.6635,0.6622
5,0.6538,0.5935,0.5513,0.4923
6,0.8141,0.8146,0.6058,0.5985
7,0.7853,0.7838,0.6090,0.5996
8,0.7724,0.7746,0.6154,0.6091
9,0.8269,0.8274,0.6442,0.6331
10,0.7981,0.7990,0.6506,0.6437
