Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.6795,0.6178,0.5577,0.4984
2,0.8077,0.8088,0.5929,0.5895
3,0.6795,0.6171,0.5994,0.5357
4,0.7885,0.7889,0.6506,0.6495
5,0.6667,0.6061,0.5577,0.4974
6,0.8173,0.8188,0.6250,0.6229
7,0.7853,0.7841,0.6250,0.6131
8,0.7788,0.7812,0.6378,0.6342
9,0.8397,0.8410,0.6058,0.5982
10,0.8173,0.8193,0.6571,0.6521
