Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.8109,0.8104,0.8237,0.8237
2,0.7853,0.7851,0.8301,0.8306
3,0.8045,0.8046,0.8237,0.8238
4,0.8109,0.8104,0.8077,0.8077
5,0.8013,0.8014,0.8237,0.8242
6,0.8141,0.8137,0.8301,0.8309
7,0.7885,0.7881,0.8269,0.8272
8,0.7724,0.7746,0.8045,0.8053
9,0.8205,0.8210,0.8462,0.8466
10,0.7885,0.7867,0.8237,0.8238
