Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.6821,0.6555,0.3951,0.3671
2,0.7037,0.6771,0.3889,0.3732
3,0.7284,0.7076,0.3981,0.3906
4,0.7222,0.6942,0.4228,0.3988
5,0.6914,0.6755,0.4167,0.3992
6,0.7191,0.7092,0.4167,0.4150
7,0.6852,0.6575,0.4074,0.3833
8,0.7222,0.6929,0.3858,0.3565
9,0.7006,0.6729,0.3951,0.3591
10,0.7222,0.7032,0.4012,0.3889
