Run,Test Accuracy,Test F1,Val Accuracy,Val F1
1,0.7037,0.6865,0.7222,0.7060
2,0.7037,0.6902,0.7222,0.7110
3,0.7284,0.7108,0.7191,0.7083
4,0.7006,0.6781,0.7253,0.7031
5,0.7006,0.6950,0.7099,0.7005
6,0.7222,0.7108,0.7253,0.7128
7,0.6914,0.6699,0.7160,0.6952
8,0.7099,0.6854,0.7006,0.6717
9,0.7006,0.6932,0.7222,0.7155
10,0.7191,0.7003,0.7315,0.7094
